"tabell_navn","aar","fylke_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2014","12","0","1","alle","personer","85"
"grunnskolepoeng_innvandrere","2014","12","0","2","0_6","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","12","0","2","0_6","personer","32"
"grunnskolepoeng_innvandrere","2014","12","0","2","7+","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","12","0","2","7+","personer","67"
"grunnskolepoeng_innvandrere","2014","12","0","2","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","12","0","2","alle","personer","101"
"grunnskolepoeng_innvandrere","2014","12","0","alle","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","12","0","alle","0_6","personer","43"
"grunnskolepoeng_innvandrere","2014","12","0","alle","7+","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","12","0","alle","7+","personer","145"
"grunnskolepoeng_innvandrere","2014","12","0","alle","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","12","0","alle","alle","personer","186"
"grunnskolepoeng_innvandrere","2014","14","alle","1","0_6","grunnskolepoeng","44,4"
"grunnskolepoeng_innvandrere","2014","14","alle","1","0_6","personer","18"
"grunnskolepoeng_innvandrere","2014","14","alle","1","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","14","alle","1","7+","personer","43"
"grunnskolepoeng_innvandrere","2014","14","alle","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","14","alle","1","alle","personer","57"
"grunnskolepoeng_innvandrere","2014","14","alle","2","0_6","grunnskolepoeng","42,4"
"grunnskolepoeng_innvandrere","2014","14","alle","2","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","14","alle","2","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","14","alle","2","7+","personer","17"
"grunnskolepoeng_innvandrere","2014","14","alle","2","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","14","alle","2","alle","personer","24"
"grunnskolepoeng_innvandrere","2014","14","alle","alle","0_6","grunnskolepoeng","43,6"
"grunnskolepoeng_innvandrere","2014","14","alle","alle","0_6","personer","22"
"grunnskolepoeng_innvandrere","2014","14","alle","alle","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","14","alle","alle","7+","personer","61"
"grunnskolepoeng_innvandrere","2014","14","alle","alle","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","14","alle","alle","alle","personer","84"
"grunnskolepoeng_innvandrere","2014","14","1","1","0_6","grunnskolepoeng","43"
"grunnskolepoeng_innvandrere","2014","14","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","14","1","1","7+","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","14","1","1","7+","personer","26"
"grunnskolepoeng_innvandrere","2014","14","1","1","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","14","1","1","alle","personer","28"
"grunnskolepoeng_innvandrere","2014","14","1","2","0_6","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2014","14","1","2","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","14","1","2","7+","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2014","14","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","14","1","2","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","14","1","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","14","1","alle","0_6","grunnskolepoeng","41,8"
"grunnskolepoeng_innvandrere","2014","14","1","alle","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","14","1","alle","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","14","1","alle","7+","personer","29"
"grunnskolepoeng_innvandrere","2014","14","1","alle","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","14","1","alle","alle","personer","36"
"grunnskolepoeng_innvandrere","2014","14","0","1","0_6","grunnskolepoeng","46,2"
"grunnskolepoeng_innvandrere","2014","14","0","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","14","0","1","7+","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2014","14","0","1","7+","personer","18"
"grunnskolepoeng_innvandrere","2014","14","0","1","alle","grunnskolepoeng","41,2"
"grunnskolepoeng_innvandrere","2014","14","0","1","alle","personer","24"
"grunnskolepoeng_innvandrere","2014","14","0","2","0_6","grunnskolepoeng","45,4"
"grunnskolepoeng_innvandrere","2014","14","0","2","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","14","0","2","7+","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","14","0","2","7+","personer","15"
"grunnskolepoeng_innvandrere","2014","14","0","2","alle","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","14","0","2","alle","personer","24"
"grunnskolepoeng_innvandrere","2014","14","0","alle","0_6","grunnskolepoeng","45,8"
"grunnskolepoeng_innvandrere","2014","14","0","alle","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","14","0","alle","7+","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","14","0","alle","7+","personer","36"
"grunnskolepoeng_innvandrere","2014","14","0","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2014","14","0","alle","alle","personer","46"
"grunnskolepoeng_innvandrere","2014","15","alle","1","0_6","grunnskolepoeng","46,6"
"grunnskolepoeng_innvandrere","2014","15","alle","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","15","alle","1","7+","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","15","alle","1","7+","personer","90"
"grunnskolepoeng_innvandrere","2014","15","alle","1","alle","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","15","alle","1","alle","personer","98"
"grunnskolepoeng_innvandrere","2014","15","alle","2","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","15","alle","2","0_6","personer","17"
"grunnskolepoeng_innvandrere","2014","15","alle","2","7+","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","15","alle","2","7+","personer","63"
"grunnskolepoeng_innvandrere","2014","15","alle","2","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","15","alle","2","alle","personer","80"
"grunnskolepoeng_innvandrere","2014","15","alle","alle","0_6","grunnskolepoeng","42"
"grunnskolepoeng_innvandrere","2014","15","alle","alle","0_6","personer","24"
"grunnskolepoeng_innvandrere","2014","15","alle","alle","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","15","alle","alle","7+","personer","153"
"grunnskolepoeng_innvandrere","2014","15","alle","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","15","alle","alle","alle","personer","185"
"grunnskolepoeng_innvandrere","2014","15","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","15","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","15","1","1","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","15","1","1","7+","personer","52"
"grunnskolepoeng_innvandrere","2014","15","1","1","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","15","1","1","alle","personer","50"
"grunnskolepoeng_innvandrere","2014","15","1","2","0_6","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","15","1","2","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","15","1","2","7+","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2014","15","1","2","7+","personer","34"
"grunnskolepoeng_innvandrere","2014","15","1","2","alle","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","15","1","2","alle","personer","51"
"grunnskolepoeng_innvandrere","2014","15","1","alle","0_6","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","15","1","alle","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","15","1","alle","7+","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","15","1","alle","7+","personer","86"
"grunnskolepoeng_innvandrere","2014","15","1","alle","alle","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","15","1","alle","alle","personer","100"
"grunnskolepoeng_innvandrere","2014","15","0","1","0_6","grunnskolepoeng","48,6"
"grunnskolepoeng_innvandrere","2014","15","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","15","0","1","7+","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2014","15","0","1","7+","personer","36"
"grunnskolepoeng_innvandrere","2014","15","0","1","alle","grunnskolepoeng","40,2"
"grunnskolepoeng_innvandrere","2014","15","0","1","alle","personer","38"
"grunnskolepoeng_innvandrere","2014","15","0","2","0_6","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","15","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","15","0","2","7+","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","15","0","2","7+","personer","37"
"grunnskolepoeng_innvandrere","2014","15","0","2","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","15","0","2","alle","personer","41"
"grunnskolepoeng_innvandrere","2014","15","0","alle","0_6","grunnskolepoeng","43,6"
"grunnskolepoeng_innvandrere","2014","15","0","alle","0_6","personer","7"
"grunnskolepoeng_innvandrere","2014","15","0","alle","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","15","0","alle","7+","personer","67"
"grunnskolepoeng_innvandrere","2014","15","0","alle","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","15","0","alle","alle","personer","76"
"grunnskolepoeng_innvandrere","2014","16","alle","1","0_6","grunnskolepoeng","44,6"
"grunnskolepoeng_innvandrere","2014","16","alle","1","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","16","alle","1","7+","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","16","alle","1","7+","personer","58"
"grunnskolepoeng_innvandrere","2014","16","alle","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","16","alle","1","alle","personer","65"
"grunnskolepoeng_innvandrere","2014","16","alle","2","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","16","alle","2","0_6","personer","32"
"grunnskolepoeng_innvandrere","2014","16","alle","2","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","16","alle","2","7+","personer","71"
"grunnskolepoeng_innvandrere","2014","16","alle","2","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","16","alle","2","alle","personer","107"
"grunnskolepoeng_innvandrere","2014","16","alle","alle","0_6","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","16","alle","alle","0_6","personer","44"
"grunnskolepoeng_innvandrere","2014","16","alle","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","16","alle","alle","7+","personer","129"
"grunnskolepoeng_innvandrere","2014","16","alle","alle","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","16","alle","alle","alle","personer","175"
"grunnskolepoeng_innvandrere","2014","16","1","1","0_6","grunnskolepoeng","45,2"
"grunnskolepoeng_innvandrere","2014","16","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","16","1","1","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","16","1","1","7+","personer","29"
"grunnskolepoeng_innvandrere","2014","16","1","1","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","16","1","1","alle","personer","32"
"grunnskolepoeng_innvandrere","2014","16","1","2","0_6","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","16","1","2","0_6","personer","17"
"grunnskolepoeng_innvandrere","2014","16","1","2","7+","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","16","1","2","7+","personer","32"
"grunnskolepoeng_innvandrere","2014","16","1","2","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","16","1","2","alle","personer","50"
"grunnskolepoeng_innvandrere","2014","16","1","alle","0_6","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","16","1","alle","0_6","personer","23"
"grunnskolepoeng_innvandrere","2014","16","1","alle","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","16","1","alle","7+","personer","61"
"grunnskolepoeng_innvandrere","2014","16","1","alle","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","16","1","alle","alle","personer","85"
"grunnskolepoeng_innvandrere","2014","16","0","1","0_6","grunnskolepoeng","43,6"
"grunnskolepoeng_innvandrere","2014","16","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","16","0","1","7+","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","16","0","1","7+","personer","35"
"grunnskolepoeng_innvandrere","2014","16","0","1","alle","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","16","0","1","alle","personer","38"
"grunnskolepoeng_innvandrere","2014","16","0","2","0_6","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","16","0","2","0_6","personer","18"
"grunnskolepoeng_innvandrere","2014","16","0","2","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","16","0","2","7+","personer","38"
"grunnskolepoeng_innvandrere","2014","16","0","2","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","16","0","2","alle","personer","56"
"grunnskolepoeng_innvandrere","2014","16","0","alle","0_6","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","16","0","alle","0_6","personer","21"
"grunnskolepoeng_innvandrere","2014","16","0","alle","7+","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","16","0","alle","7+","personer","70"
"grunnskolepoeng_innvandrere","2014","16","0","alle","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","16","0","alle","alle","personer","90"
"grunnskolepoeng_innvandrere","2014","17","alle","1","0_6","grunnskolepoeng","30,6"
"grunnskolepoeng_innvandrere","2014","17","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","17","alle","1","7+","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","17","alle","1","7+","personer","12"
"grunnskolepoeng_innvandrere","2014","17","alle","1","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","17","alle","1","alle","personer","13"
"grunnskolepoeng_innvandrere","2014","17","alle","2","0_6","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","17","alle","2","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","17","alle","2","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","17","alle","2","7+","personer","43"
"grunnskolepoeng_innvandrere","2014","17","alle","2","alle","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","17","alle","2","alle","personer","54"
"grunnskolepoeng_innvandrere","2014","17","alle","alle","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","17","alle","alle","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","17","alle","alle","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","17","alle","alle","7+","personer","53"
"grunnskolepoeng_innvandrere","2014","17","alle","alle","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","17","alle","alle","alle","personer","69"
"grunnskolepoeng_innvandrere","2014","17","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","17","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","17","1","1","7+","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","17","1","1","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","17","1","1","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","17","1","1","alle","personer","9"
"grunnskolepoeng_innvandrere","2014","17","1","2","0_6","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","17","1","2","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","17","1","2","7+","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2014","17","1","2","7+","personer","14"
"grunnskolepoeng_innvandrere","2014","17","1","2","alle","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","17","1","2","alle","personer","20"
"grunnskolepoeng_innvandrere","2014","17","1","alle","0_6","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","17","1","alle","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","17","1","alle","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","17","1","alle","7+","personer","23"
"grunnskolepoeng_innvandrere","2014","17","1","alle","alle","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","17","1","alle","alle","personer","28"
"grunnskolepoeng_innvandrere","2014","17","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","17","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","17","0","1","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","17","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","17","0","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","17","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","17","0","2","0_6","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","17","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","17","0","2","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","17","0","2","7+","personer","33"
"grunnskolepoeng_innvandrere","2014","17","0","2","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","17","0","2","alle","personer","36"
"grunnskolepoeng_innvandrere","2014","17","0","alle","0_6","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","17","0","alle","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","17","0","alle","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","17","0","alle","7+","personer","34"
"grunnskolepoeng_innvandrere","2014","17","0","alle","alle","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","17","0","alle","alle","personer","40"
"grunnskolepoeng_innvandrere","2014","18","alle","1","0_6","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","18","alle","1","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","18","alle","1","7+","grunnskolepoeng","40,2"
"grunnskolepoeng_innvandrere","2014","18","alle","1","7+","personer","45"
"grunnskolepoeng_innvandrere","2014","18","alle","1","alle","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","18","alle","1","alle","personer","49"
"grunnskolepoeng_innvandrere","2014","18","alle","2","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","18","alle","2","0_6","personer","20"
"grunnskolepoeng_innvandrere","2014","18","alle","2","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","18","alle","2","7+","personer","104"
"grunnskolepoeng_innvandrere","2014","18","alle","2","alle","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","18","alle","2","alle","personer","124"
"grunnskolepoeng_innvandrere","2014","18","alle","alle","0_6","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","18","alle","alle","0_6","personer","27"
"grunnskolepoeng_innvandrere","2014","18","alle","alle","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","18","alle","alle","7+","personer","148"
"grunnskolepoeng_innvandrere","2014","18","alle","alle","alle","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","18","alle","alle","alle","personer","177"
"grunnskolepoeng_innvandrere","2014","18","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","18","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","18","1","1","7+","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","18","1","1","7+","personer","20"
"grunnskolepoeng_innvandrere","2014","18","1","1","alle","grunnskolepoeng","40,2"
"grunnskolepoeng_innvandrere","2014","18","1","1","alle","personer","24"
"grunnskolepoeng_innvandrere","2014","18","1","2","0_6","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","18","1","2","0_6","personer","16"
"grunnskolepoeng_innvandrere","2014","18","1","2","7+","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","18","1","2","7+","personer","50"
"grunnskolepoeng_innvandrere","2014","18","1","2","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","18","1","2","alle","personer","60"
"grunnskolepoeng_innvandrere","2014","18","1","alle","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","18","1","alle","0_6","personer","17"
"grunnskolepoeng_innvandrere","2014","18","1","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","18","1","alle","7+","personer","71"
"grunnskolepoeng_innvandrere","2014","18","1","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","18","1","alle","alle","personer","86"
"grunnskolepoeng_innvandrere","2014","18","0","1","0_6","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","18","0","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","18","0","1","7+","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2014","18","0","1","7+","personer","24"
"grunnskolepoeng_innvandrere","2014","18","0","1","alle","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2014","18","0","1","alle","personer","25"
"grunnskolepoeng_innvandrere","2014","18","0","2","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","18","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","18","0","2","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","18","0","2","7+","personer","57"
"grunnskolepoeng_innvandrere","2014","18","0","2","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","18","0","2","alle","personer","62"
"grunnskolepoeng_innvandrere","2014","18","0","alle","0_6","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","18","0","alle","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","18","0","alle","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","18","0","alle","7+","personer","79"
"grunnskolepoeng_innvandrere","2014","18","0","alle","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","18","0","alle","alle","personer","87"
"grunnskolepoeng_innvandrere","2014","19","alle","1","0_6","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2014","19","alle","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","19","alle","1","7+","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","19","alle","1","7+","personer","24"
"grunnskolepoeng_innvandrere","2014","19","alle","1","alle","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","19","alle","1","alle","personer","30"
"grunnskolepoeng_innvandrere","2014","19","alle","2","0_6","grunnskolepoeng","41,4"
"grunnskolepoeng_innvandrere","2014","19","alle","2","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","19","alle","2","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","19","alle","2","7+","personer","38"
"grunnskolepoeng_innvandrere","2014","19","alle","2","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","19","alle","2","alle","personer","50"
"grunnskolepoeng_innvandrere","2014","19","alle","alle","0_6","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2014","19","alle","alle","0_6","personer","18"
"grunnskolepoeng_innvandrere","2014","19","alle","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","19","alle","alle","7+","personer","62"
"grunnskolepoeng_innvandrere","2014","19","alle","alle","alle","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","19","alle","alle","alle","personer","81"
"grunnskolepoeng_innvandrere","2014","19","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","19","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","19","1","1","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","19","1","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","19","1","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","19","1","1","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","19","1","2","0_6","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","19","1","2","0_6","personer","7"
"grunnskolepoeng_innvandrere","2014","19","1","2","7+","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2014","19","1","2","7+","personer","18"
"grunnskolepoeng_innvandrere","2014","19","1","2","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","19","1","2","alle","personer","24"
"grunnskolepoeng_innvandrere","2014","19","1","alle","0_6","grunnskolepoeng","41,2"
"grunnskolepoeng_innvandrere","2014","19","1","alle","0_6","personer","5"
"grunnskolepoeng_innvandrere","2014","19","1","alle","7+","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2014","19","1","alle","7+","personer","25"
"grunnskolepoeng_innvandrere","2014","19","1","alle","alle","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","19","1","alle","alle","personer","32"
"grunnskolepoeng_innvandrere","2014","19","0","1","0_6","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","19","0","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","19","0","1","7+","grunnskolepoeng","40,2"
"grunnskolepoeng_innvandrere","2014","19","0","1","7+","personer","18"
"grunnskolepoeng_innvandrere","2014","19","0","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","19","0","1","alle","personer","23"
"grunnskolepoeng_innvandrere","2014","19","0","2","0_6","grunnskolepoeng","42,8"
"grunnskolepoeng_innvandrere","2014","19","0","2","0_6","personer","4"
"grunnskolepoeng_innvandrere","2014","19","0","2","7+","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","19","0","2","7+","personer","21"
"grunnskolepoeng_innvandrere","2014","19","0","2","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","19","0","2","alle","personer","27"
"grunnskolepoeng_innvandrere","2014","19","0","alle","0_6","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","19","0","alle","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","19","0","alle","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","19","0","alle","7+","personer","37"
"grunnskolepoeng_innvandrere","2014","19","0","alle","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","19","0","alle","alle","personer","48"
"grunnskolepoeng_innvandrere","2014","20","alle","1","0_6","grunnskolepoeng","41,8"
"grunnskolepoeng_innvandrere","2014","20","alle","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","20","alle","1","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","20","alle","1","7+","personer","7"
"grunnskolepoeng_innvandrere","2014","20","alle","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","20","alle","1","alle","personer","10"
"grunnskolepoeng_innvandrere","2014","20","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","20","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","20","alle","2","7+","grunnskolepoeng","32,6"
